"","SEQNO","ASSET","STRUC_TYPE","MDE_STRUCT","STRUC_DTAL","SW_CAT","PROP_NAME","ACCS_STRT","DEPARTMENT","SEDCONPMT","APPR_DATE","FINAL_DATE","TOTAL_DA","RCN","COMMENTS","POINT_X","POINT_Y","LAND_USE","UPDATE_BY","L_UPDATE","GISOBJID","SW_FILE","P_ST_ADD","MDE","MDN","EASEMENT","COVENANT","STATUS","INSP_REG","Acct","Type_Desc","lulc_70","lulc_40","lulc_30","lulc_20","year","site","lulc_unknown"
"13","290864.16",25792,"FSU","OTH","5204","UG","CABIN BRANCH - WINCHESTER PHASE 1.1","WELLSPRING AVENUE","SWM-MCG-DEP",246271,"05/02/2013 12:00:00 AM +0000","11/03/2017 12:00:00 AM +0000",NA,NA,NA,1229851.87561,567086.46516,21,"SR","04/17/2018 12:00:00 AM +0000",100015689,"282018","WELLSPRING AVENUE",NA,NA,NA,NA,"I","INSP-REG03","ROW","Flow splitter underground",0,0,7260.7397214661,1804.98355022879,"2016","cb",0
"14","292743",28641,"INFB","ITRN","RET GS #1 (212 SF)","UG","Cabin Branch - Winchester Ph 1B, Park D","BYRNE PARK DR","SWM-RESID-DEP",248371,"04/30/2013 12:00:00 AM +0000","12/12/2019 12:00:00 AM +0000",NA,NA,"Strange property polygons",1229806.82354,566463.882416,191,"KR","03/03/2020 12:00:00 AM +0000",100018461,"223702","BYRNE PARK DR, CLARKSBURG",NA,NA,"41463/147","41463/158","I","INSP-REG03","03821876","Infiltration Trench, Buried by Design",0,0,2096.116998547,0,"2016","cb",0
"15","292743.02",28639,"INFB","ITRN","RET GS #2 (208 SF)","UG","Cabin Branch - Winchester Ph 1B, Park D","BYRNE PARK DR","SWM-RESID-DEP",248371,"04/30/2013 12:00:00 AM +0000","12/12/2019 12:00:00 AM +0000",NA,NA,"Strange property polygons",1230122.99515,566439.454643,191,"KR","03/03/2020 12:00:00 AM +0000",100018462,"223702","BYRNE PARK DR, CLARKSBURG",NA,NA,"41463/147","41463/158","I","INSP-REG03","03821887","Infiltration Trench, Buried by Design",0,0,2096.116998547,0,"2016","cb",0
"16","292743.03",28598,"FSU","OTH","STR 4116","UG","Cabin Branch - Winchester Ph 1B, Park D","BYRNE PARK DR","SWM-RESID-DEP",248371,"04/30/2013 12:00:00 AM +0000","12/12/2019 12:00:00 AM +0000",NA,NA,"Strange property polygons",1229786.94858,566487.555925,191,"KR","03/03/2020 12:00:00 AM +0000",100018481,"223702","BYRNE PARK DR, CLARKSBURG",NA,NA,"41463/147","41463/158","I","INSP-REG03","03821876","Flow splitter underground",0,0,1211.4227132611,0,"2016","cb",0
"17","292743.04",28616,"FSU","OTH","STR 4019","UG","Cabin Branch - Winchester Ph 1B, Park D","BYRNE PARK DR","SWM-RESID-DEP",248371,"04/30/2013 12:00:00 AM +0000","12/12/2019 12:00:00 AM +0000",NA,NA,"Strange property polygons",1230098.9496,566492.157294,191,"KR","03/03/2020 12:00:00 AM +0000",100018482,"223702","BYRNE PARK DR, CLARKSBURG",NA,NA,"41463/147","41463/158","I","INSP-REG03","03821865","Flow splitter underground",0,0,2096.11431912437,0,"2016","cb",0
"18","291642.05",28949,"FSU","OTH","4063","UG","Cabin Branch - Infrastructure Phase C-3","FULMER AVENUE","SWM-MCG-DEP",247211,"05/01/2013 12:00:00 AM +0000","06/30/2020 12:00:00 AM +0000",NA,NA,NA,1230606.7455,566336.989953,21,"KR","07/31/2020 12:00:00 AM +0000",100018723,"207133","FULMER AVENUE, CLARKSBURG",NA,NA,NA,NA,"I","INSP-REG03","ROW","Flow splitter underground",0,0,3876.81946228072,0,"2016","cb",0
"19","291642",28968,"STC","XOGS","4063A","UG","Cabin Branch - Infrastructure Phase C-3","FULMER AVENUE","SWM-MCG-DEP",247211,"05/01/2013 12:00:00 AM +0000","06/30/2020 12:00:00 AM +0000",NA,NA,NA,1230571.8499,566319.672074,21,"KR","07/31/2020 12:00:00 AM +0000",100018724,"207133","FULMER AVENUE, CLARKSBURG",NA,NA,NA,NA,"I","INSP-REG03","ROW","Stormceptor",0,0,3114.44712244347,0,"2016","cb",0
"20","291642.02",28922,"UG","OTH","4063B1 - STORAGE VAULT","UG","Cabin Branch - Infrastructure Phase C-3","FULMER AVENUE","SWM-MCG-DEP",247211,"05/01/2013 12:00:00 AM +0000","06/30/2020 12:00:00 AM +0000",NA,NA,NA,1230559.61009,566342.849193,21,"KR","07/31/2020 12:00:00 AM +0000",100018725,"207133","FULMER AVENUE, CLARKSBURG",NA,NA,NA,NA,"I","INSP-REG03","ROW","Underground detention",0,0,6370.63701518625,20.4528018804267,"2016","cb",0
"21","291642.03",28951,"UG","OTH","4063B2 - STORAGE VAULT","UG","Cabin Branch - Infrastructure Phase C-3","FULMER AVENUE","SWM-MCG-DEP",247211,"05/01/2013 12:00:00 AM +0000","06/30/2020 12:00:00 AM +0000",NA,NA,NA,1230542.68329,566374.22938,21,"KR","07/31/2020 12:00:00 AM +0000",100018726,"207133","FULMER AVENUE, CLARKSBURG",NA,NA,NA,NA,"I","INSP-REG03","ROW","Underground detention",0,0,3876.81946228072,0,"2016","cb",0
"22","291642.04",28917,"STFIL","FUND","4063C","UG","Cabin Branch - Infrastructure Phase C-3","FULMER AVENUE","SWM-MCG-DEP",247211,"05/01/2013 12:00:00 AM +0000","06/30/2020 12:00:00 AM +0000",NA,NA,NA,1230534.3503,566393.630916,21,"KR","07/31/2020 12:00:00 AM +0000",100018727,"207133","FULMER AVENUE, CLARKSBURG",NA,NA,NA,NA,"I","INSP-REG03","ROW","Stormfilter",0,0,0,1211.36650913768,"2016","cb",0
"23","291642.06",28896,"FSU","OTH","4132B","UG","Cabin Branch - Infrastructure Phase C-3","STILT STREET","SWM-MCG-DEP",247211,"05/01/2013 12:00:00 AM +0000","06/30/2020 12:00:00 AM +0000",NA,NA,NA,1230140.65292,565890.214272,21,"KR","07/31/2020 12:00:00 AM +0000",100018728,"207133","STILT STREET, CLARKSBURG",NA,NA,NA,NA,"I","INSP-REG03","ROW","Flow splitter underground",0,0,1211.39541596919,0,"2016","cb",0
"24","291642.07",28919,"STC","XOGS","4132D","UG","Cabin Branch - Infrastructure Phase C-3","STILT STREET","SWM-RESID-DEP",247211,"05/01/2013 12:00:00 AM +0000","06/30/2020 12:00:00 AM +0000",NA,NA,"Prop acct from pts, not in poly yet",1230125.30584,565890.301542,21,"KR","07/31/2020 12:00:00 AM +0000",100018729,"207133","STILT STREET, CLARKSBURG",NA,NA,"46652/387","46652/393","I","INSP-REG03","03578754","Stormceptor",664.905085301958,0,13760.9807223715,3441.42385293543,"2016","cb",0
"25","291642.08",28945,"ST","OTH","4132E - SINGLE TRAP","UG","Cabin Branch - Infrastructure Phase C-3","STILT STREET","SWM-RESID-DEP",247211,"05/01/2013 12:00:00 AM +0000","06/30/2020 12:00:00 AM +0000",NA,NA,"Prop acct from pts, not in poly yet",1230106.38232,565893.209673,21,"KR","07/31/2020 12:00:00 AM +0000",100018730,"207133","STILT STREET, CLARKSBURG",NA,NA,"46652/387","46652/393","I","INSP-REG03","03578754","StormTrap",0,0,605.69744264055,0,"2016","cb",0
"26","291642.09",28894,"STFIL","FUND","4132F","UG","Cabin Branch - Infrastructure Phase C-3","STILT STREET","SWM-RESID-DEP",247211,"05/01/2013 12:00:00 AM +0000","06/30/2020 12:00:00 AM +0000",NA,NA,"Prop acct from pts, not in poly yet",1230050.56616,565925.674831,21,"KR","07/31/2020 12:00:00 AM +0000",100018731,"207133","STILT STREET, CLARKSBURG",NA,NA,"46652/387","46652/393","I","INSP-REG03","03578754","Stormfilter",0,0,4189.18315912457,13609.2230430809,"2016","cb",0
"27","292984.13",28944,"VORTSENT","XOGS","601A","UG","Cabin Branch/Relocated Rt MD-121","CLARKSBURG ROAD","SWM-COMM",249493,"05/03/2013 12:00:00 AM +0000","06/30/2020 12:00:00 AM +0000",NA,NA,"I think on E&C listed, no other found",1228335.60076,566430.116407,21,"KR","08/07/2020 12:00:00 AM +0000",100018743,"282029","CLARKSBURG RD, CLARKSBURG",NA,NA,"50705/389","50705/396","I","INSP-REG03","03820110","Vortsentry",664.905086111277,0,13155.2827492477,3441.42385195196,"2016","cb",0
"28","292984.14",28893,"UG","OTH","601B - SWM STORAGE VAULT","UG","Cabin Branch/Relocated Rt MD-121","CLARKSBURG ROAD","SWM-COMM",249493,"05/03/2013 12:00:00 AM +0000","06/30/2020 12:00:00 AM +0000",NA,NA,"I think on E&C listed, no other found",1228368.69518,566417.391367,21,"KR","08/07/2020 12:00:00 AM +0000",100018744,"282029","CLARKSBURG RD, CLARKSBURG",NA,NA,"50705/389","50705/396","I","INSP-REG03","03820108","Underground detention",0,0,90888.6126771563,31264.7027296531,"2016","cb",0
"29","292984.15",28916,"STFIL","FUND","601C","UG","Cabin Branch/Relocated Rt MD-121","CLARKSBURG ROAD","SWM-COMM",249493,"05/03/2013 12:00:00 AM +0000","06/30/2020 12:00:00 AM +0000",NA,NA,"I think on E&C listed, no other found",1228402.9753,566407.665008,21,"KR","08/07/2020 12:00:00 AM +0000",100018745,"282029","CLARKSBURG RD, CLARKSBURG",NA,NA,"50705/389","50705/396","I","INSP-REG03","03820096","Stormfilter",0,0,20830.2297965353,8560.98150790809,"2016","cb",0
"30","292984.16",28924,"FSU","OTH","633","UG","Cabin Branch/Relocated Rt MD-121","CLARKSBURG ROAD","SWM-COMM",249493,"05/03/2013 12:00:00 AM +0000","06/30/2020 12:00:00 AM +0000",NA,NA,"I think on E&C listed, no other found",1228327.80288,566434.433984,21,"KR","08/07/2020 12:00:00 AM +0000",100018746,"282029","CLARKSBURG RD, CLARKSBURG",NA,NA,"50705/389","50705/396","I","INSP-REG03","03820110","Flow splitter underground",0,0,4266.90783976408,14649.7042885432,"2016","cb",0
"31","289774",29012,"FSU","OTH","4098","UG","Cabin Branch Infrastructure Phase C-1","BYRNE PARK DRIVE","SWM-MCG-DEP",250931,"05/02/2013 12:00:00 AM +0000","08/11/2020 12:00:00 AM +0000",NA,NA,NA,1230301.88324,566707.806797,21,"KR","09/01/2020 12:00:00 AM +0000",100018822,"282018","BYRNE PARK DRIVE, CLARKSBURG",NA,NA,NA,NA,"I","INSP-REG03","ROW","Flow splitter underground",2.17625402426347,0,961.827743995003,243.924632267095,"2016","cb",0
"32","289774.06",28994,"AQSW","XOGS","4102D","UG","Cabin Branch Infrastructure Phase C-1","BYRNE PARK DRIVE","SWM-RESID-DEP",250931,"05/02/2013 12:00:00 AM +0000","08/11/2020 12:00:00 AM +0000",NA,NA,NA,1230463.6841,566755.100993,21,"KR","09/01/2020 12:00:00 AM +0000",100018823,"282018","BYRNE PARK DRIVE, CLARKSBURG",NA,NA,"46519/175","46519/192","I","INSP-REG03","03756753","Aquaswirl",0,0,4539.73589873128,33266.3915554956,"2016","cb",0
"33","289774.03",29031,"ST","OTH","4098M - SINGLE-TRAP","UG","Cabin Branch Infrastructure Phase C-1","BYRNE PARK DRIVE","SWM-RESID-DEP",250931,"05/02/2013 12:00:00 AM +0000","08/11/2020 12:00:00 AM +0000",NA,NA,NA,1230340.98914,566754.247977,21,"KR","09/01/2020 12:00:00 AM +0000",100018824,"282018","BYRNE PARK DRIVE, CLARKSBURG",NA,NA,"46519/175","46519/192","I","INSP-REG03","03733604","StormTrap",0,0,1884.4287901856,4506.56484050222,"2016","cb",0
"34","289774.04",29040,"AQFIL","FUND","4098N","UG","Cabin Branch Infrastructure Phase C-1","BYRNE PARK DRIVE","SWM-RESID-DEP",250931,"05/02/2013 12:00:00 AM +0000","08/11/2020 12:00:00 AM +0000",NA,NA,NA,1230344.65678,566745.002916,21,"KR","09/01/2020 12:00:00 AM +0000",100018825,"282018","BYRNE PARK DRIVE, CLARKSBURG",NA,NA,"46519/175","46519/192","I","INSP-REG03","03733604","Aquafilter",0,0,1884.4287901856,4506.56484050222,"2016","cb",0
"35","289774.05",29077,"FSU","OTH","4102A","UG","Cabin Branch Infrastructure Phase C-1","BYRNE PARK DRIVE","SWM-MCG-DEP",250931,"05/02/2013 12:00:00 AM +0000","08/11/2020 12:00:00 AM +0000",NA,NA,NA,1230466.24939,566770.697419,21,"KR","09/01/2020 12:00:00 AM +0000",100018826,"282018","BYRNE PARK DRIVE, CLARKSBURG",NA,NA,NA,NA,"I","INSP-REG03","ROW","Flow splitter underground",0,0,188.159548140231,4265.67473376542,"2016","cb",0
"36","289774.26",28999,"AQSW","XOGS","400B","UG","Cabin Branch Infrastructure Phase C-1","BYRNE PARK DRIVE","SWM-RESID-DEP",250931,"05/02/2013 12:00:00 AM +0000","08/11/2020 12:00:00 AM +0000",NA,NA,NA,1230002.00228,566740.14433,191,"KR","09/01/2020 12:00:00 AM +0000",100018827,"282018","BYRNE PARK DRIVE, CLARKSBURG",NA,NA,"46519/175","46519/192","I","INSP-REG03","03821901","Aquaswirl",290.639967545867,0,1394.4659610372,3450.50765459985,"2016","cb",0
"37","289774.25",29036,"UG","OTH","400 - STORAGE VAULT","UG","Cabin Branch Infrastructure Phase C-1","BYRNE PARK DRIVE","SWM-RESID-DEP",250931,"05/02/2013 12:00:00 AM +0000","08/11/2020 12:00:00 AM +0000",NA,NA,NA,1230011.20108,566722.45178,191,"KR","09/01/2020 12:00:00 AM +0000",100018828,"282018","BYRNE PARK DRIVE, CLARKSBURG",NA,NA,"46519/175","46519/192","I","INSP-REG03","03821901","Underground detention",290.639967545867,0,1394.4659610372,3450.50765459985,"2016","cb",0
"38","289774.27",29073,"AQFIL","FUND","400A","UG","Cabin Branch Infrastructure Phase C-1","BYRNE PARK DRIVE","SWM-RESID-DEP",250931,"05/02/2013 12:00:00 AM +0000","08/11/2020 12:00:00 AM +0000",NA,NA,NA,1230069.91816,566701.934761,191,"KR","09/01/2020 12:00:00 AM +0000",100018829,"282018","BYRNE PARK DRIVE, CLARKSBURG",NA,NA,"46519/175","46519/192","I","INSP-REG03","03821901","Aquafilter",0,0,1138.42437809519,69.5042522381991,"2016","cb",0
"39","289774.09",29018,"FSU","OTH","13138","UG","Cabin Branch Infrastructure Phase C-1","BYRNE PARK DRIVE","SWM-MCG-DEP",250931,"05/02/2013 12:00:00 AM +0000","08/11/2020 12:00:00 AM +0000",NA,NA,NA,1230644.49969,566933.427736,21,"KR","09/01/2020 12:00:00 AM +0000",100018830,"282018","BYRNE PARK DRIVE, CLARKSBURG",NA,NA,NA,NA,"I","INSP-REG03","ROW","Flow splitter underground",0,0,2107.44768385043,3527.19260916981,"2016","cb",0
"40","289774.10",29050,"AQSW","XOGS","13138A","UG","Cabin Branch Infrastructure Phase C-1","BYRNE PARK DRIVE","SWM-RESID-DEP",250931,"05/02/2013 12:00:00 AM +0000","08/11/2020 12:00:00 AM +0000",NA,NA,NA,1230633.02924,566945.133094,21,"KR","09/01/2020 12:00:00 AM +0000",100018831,"282018","BYRNE PARK DRIVE, CLARKSBURG",NA,NA,"46519/175","46519/192","I","INSP-REG03","03755758","Aquaswirl",0,0,685.920511976816,3179.41191972313,"2016","cb",0
"41","289774.11",29069,"UG","OTH","13138B - STORAGE VAULT","UG","Cabin Branch Infrastructure Phase C-1","BYRNE PARK DRIVE","SWM-RESID-DEP",250931,"05/02/2013 12:00:00 AM +0000","08/11/2020 12:00:00 AM +0000",NA,NA,NA,1230642.27758,566951.772516,21,"KR","09/01/2020 12:00:00 AM +0000",100018832,"282018","BYRNE PARK DRIVE, CLARKSBURG",NA,NA,"46519/175","46519/192","I","INSP-REG03","03755758","Underground detention",0,0,685.920511976816,3179.41191972313,"2016","cb",0
"42","289774.13",29032,"FSU","OTH","13140","UG","Cabin Branch Infrastructure Phase C-1","BYRNE PARK DRIVE","SWM-MCG-DEP",250931,"05/02/2013 12:00:00 AM +0000","08/11/2020 12:00:00 AM +0000",NA,NA,NA,1230662.70044,566906.31493,21,"KR","09/01/2020 12:00:00 AM +0000",100018834,"282018","BYRNE PARK DRIVE, CLARKSBURG",NA,NA,NA,NA,"I","INSP-REG03","ROW","Flow splitter underground",0,0,2964.48768731382,3554.81070262525,"2016","cb",0
"43","289774.14",29041,"AQSW","XOGS","13140A","UG","Cabin Branch Infrastructure Phase C-1","BYRNE PARK DRIVE","SWM-RESID-DEP",250931,"05/02/2013 12:00:00 AM +0000","08/11/2020 12:00:00 AM +0000",NA,NA,NA,1230670.95436,566898.514749,21,"KR","09/01/2020 12:00:00 AM +0000",100018835,"282018","BYRNE PARK DRIVE, CLARKSBURG",NA,NA,"46519/175","46519/192","I","INSP-REG03","03756068","Aquaswirl",0,0,2964.48768731382,3554.81070262525,"2016","cb",0
"44","289774.15",29078,"UG","OTH","13140B - STORAGE VAULT","UG","Cabin Branch Infrastructure Phase C-1","BYRNE PARK DRIVE","SWM-RESID-DEP",250931,"05/02/2013 12:00:00 AM +0000","08/11/2020 12:00:00 AM +0000",NA,NA,NA,1230681.88445,566902.356604,21,"KR","09/01/2020 12:00:00 AM +0000",100018836,"282018","BYRNE PARK DRIVE, CLARKSBURG",NA,NA,"46519/175","46519/192","I","INSP-REG03","03756068","Underground detention",0,0,5774.99100130936,10702.6330906651,"2016","cb",0
"45","289774.21",29015,"FSU","OTH","2263","UG","Cabin Branch Infrastructure Phase C-1","BROADWAY AVENUE","SWM-MCG-DEP",250931,"05/02/2013 12:00:00 AM +0000","08/11/2020 12:00:00 AM +0000",NA,NA,NA,1231040.5714,566049.84453,21,"KR","09/01/2020 12:00:00 AM +0000",100018842,"282018","BROADWAY AVENUE, CLARKSBURG",NA,NA,NA,NA,"I","INSP-REG03","ROW","Flow splitter underground",0,0,993.718625118025,1392.77236841572,"2016","cb",0
"46","289774.22",29047,"AQSW","XOGS","2263A","UG","Cabin Branch Infrastructure Phase C-1","BROADWAY AVENUE","SWM-MCG-DEP",250931,"05/02/2013 12:00:00 AM +0000","08/11/2020 12:00:00 AM +0000",NA,NA,NA,1231013.9225,566055.119782,21,"KR","09/01/2020 12:00:00 AM +0000",100018843,"282018","BROADWAY AVENUE, CLARKSBURG",NA,NA,NA,NA,"I","INSP-REG03","ROW","Aquaswirl",0,0,1296.46829507034,476.730378423817,"2016","cb",0
"47","289774.23",29068,"UG","OTH","2263B - STORAGE VAULT","UG","Cabin Branch Infrastructure Phase C-1","BROADWAY AVENUE","SWM-MCG-DEP",250931,"05/02/2013 12:00:00 AM +0000","08/11/2020 12:00:00 AM +0000",NA,NA,NA,1231014.9038,566075.983585,21,"KR","09/01/2020 12:00:00 AM +0000",100018844,"282018","BROADWAY AVENUE, CLARKSBURG",NA,NA,NA,NA,"I","INSP-REG03","ROW","Underground detention",0,0,2188.10630925,243.760319256224,"2016","cb",0
"48","289774.24",29042,"STFIL","FUND","2263C","UG","Cabin Branch Infrastructure Phase C-1","BROADWAY AVENUE","SWM-MCG-DEP",250931,"05/02/2013 12:00:00 AM +0000","08/11/2020 12:00:00 AM +0000",NA,NA,NA,1231017.10524,566066.627961,21,"KR","09/01/2020 12:00:00 AM +0000",100018845,"282018","BROADWAY AVENUE, CLARKSBURG",NA,NA,NA,NA,"I","INSP-REG03","ROW","Stormfilter",0,0,2188.10630925,243.760319256224,"2016","cb",0
"49","289774.49",29079,"FSU","OTH","2231","UG","Cabin Branch Infrastructure Phase C-1","BROADWAY AVENUE","SWM-MCG-DEP",250931,"05/02/2013 12:00:00 AM +0000","08/11/2020 12:00:00 AM +0000",NA,NA,NA,1231215.33975,565630.745302,21,"KR","09/01/2020 12:00:00 AM +0000",100018846,"282018","BROADWAY AVENUE, CLARKSBURG",NA,NA,NA,NA,"I","INSP-REG03","ROW","Flow splitter underground",0,0,1008.94813284371,4488.74668209814,"2016","cb",0
"50","289774.50",29006,"AQSW","XOGS","206A","UG","Cabin Branch Infrastructure Phase C-1","BROADWAY AVENUE","SWM-RESID-DEP",250931,"05/02/2013 12:00:00 AM +0000","08/11/2020 12:00:00 AM +0000",NA,NA,"Not 100% sure on Easement",1231187.5734,565605.503227,21,"KR","09/01/2020 12:00:00 AM +0000",100018847,"282018","BROADWAY AVENUE, CLARKSBURG",NA,NA,"46519/175","46519/192","I","INSP-REG03","03770630","Aquaswirl",0,0,14835.1990637007,216.479322882718,"2016","cb",0
"51","289774.51",29045,"UG","OTH","206B - STORAGE VAULT","UG","Cabin Branch Infrastructure Phase C-1","BROADWAY AVENUE","SWM-RESID-DEP",250931,"05/02/2013 12:00:00 AM +0000","08/11/2020 12:00:00 AM +0000",NA,NA,"Not 100% sure on Easement",1231176.85951,565602.092473,21,"KR","09/01/2020 12:00:00 AM +0000",100018848,"282018","BROADWAY AVENUE, CLARKSBURG",NA,NA,"46519/175","46519/192","I","INSP-REG03","03770630","Underground detention",0,0,14835.1990637007,216.479322882718,"2016","cb",0
